dateCrawled,name,seller,offerType,price,abtest,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage,dateCreated,nrOfPictures,postalCode,lastSeen
3/29/2016 17:44,Ford_Fiesta,privat,Angebot,6500,control,kleinwagen,2012,manuell,81,fiesta,40000,6,benzin,ford,nein,3/29/2016 0:00,0,12679,3/31/2016 10:45
3/21/2016 21:51,Peugeot_206_110,privat,Angebot,600,control,kleinwagen,2002,manuell,148,2_reihe,150000,11,benzin,peugeot,ja,3/21/2016 0:00,0,39387,4/5/2016 0:15
3/20/2016 20:47,Volkswagen_Golf_1.6_Goal,privat,Angebot,5800,test,limousine,2006,manuell,102,golf,125000,9,benzin,volkswagen,nein,3/20/2016 0:00,0,72074,4/7/2016 5:44
4/3/2016 18:06,Opel_Astra_G_Caravan__Edition_100__Silber_Metallic.,privat,Angebot,1600,test,kombi,1999,manuell,75,astra,150000,3,benzin,opel,nein,4/3/2016 0:00,0,65474,4/7/2016 2:17
3/27/2016 14:40,C_180_T_BlueEFFICIENCY_7G_TRONIC_Avantgarde,privat,Angebot,8000,control,kombi,2011,automatik,156,c_klasse,30000,8,benzin,mercedes_benz,nein,3/27/2016 0:00,0,10115,3/27/2016 14:40
3/16/2016 12:48,Bastlerfahrzeug_Peugeot_206,privat,Angebot,700,test,kleinwagen,2000,manuell,0,2_reihe,150000,5,benzin,peugeot,,3/16/2016 0:00,0,12529,4/6/2016 7:46
3/23/2016 15:42,Audi_A7_3.0_TDI_multitronic_V6,privat,Angebot,27500,test,coupe,2010,automatik,204,andere,100000,11,diesel,audi,nein,3/23/2016 0:00,0,49406,3/23/2016 15:42
3/8/2016 19:48,Audi_A4_Avant_2.0_TDI_DPF,privat,Angebot,6500,test,kombi,2007,manuell,170,a4,150000,12,diesel,audi,ja,3/8/2016 0:00,0,72186,4/5/2016 15:17
3/29/2016 13:53,Schoener_Peugeot_306_3_Hand,privat,Angebot,899,control,,2018,automatik,101,3_reihe,150000,6,,peugeot,nein,3/29/2016 0:00,0,34359,4/5/2016 23:47
4/2/2016 7:56,Citroën_Xsara_Picasso_1.6_HDi_Exclusive,privat,Angebot,2790,test,bus,2004,manuell,109,andere,150000,5,diesel,citroen,nein,4/2/2016 0:00,0,26133,4/2/2016 8:48
3/8/2016 16:56,VW_Fox_2.Hand_1.2__112820_Km_Original__Scheckheft_VW__TÜV_08/2016,privat,Angebot,2390,test,kleinwagen,2007,manuell,54,andere,125000,8,benzin,volkswagen,nein,3/8/2016 0:00,0,45326,3/10/2016 12:16
3/14/2016 20:55,320i_mit_Lackschaeden,privat,Angebot,9900,control,limousine,2008,automatik,170,3er,125000,11,benzin,bmw,ja,3/14/2016 0:00,0,46047,3/22/2016 18:16
3/22/2016 18:41,VW_Passat_Kombi_TDI_Mod._2010__Klima_Navi,privat,Angebot,6500,control,kombi,2009,manuell,140,passat,150000,11,diesel,volkswagen,,3/22/2016 0:00,0,58093,4/6/2016 10:16
4/2/2016 11:59,Ford_Mondeo_1.8_Turnier_Ambiente,privat,Angebot,1450,test,kombi,2001,manuell,125,mondeo,150000,10,benzin,ford,nein,4/2/2016 0:00,0,68647,4/6/2016 10:17
3/9/2016 23:52,Sharan_1.9tdi_2_hand_tempomat_pdc_dvd,privat,Angebot,3600,test,bus,2003,manuell,131,sharan,150000,12,diesel,volkswagen,nein,3/9/2016 0:00,0,50354,3/11/2016 17:15
3/8/2016 12:53,Smart_Smart_Brabus_Cabrio_Servo_Klima,privat,Angebot,2295,test,cabrio,2000,automatik,54,fortwo,100000,5,benzin,smart,nein,3/8/2016 0:00,0,12043,3/17/2016 23:47
3/16/2016 15:47,Bmw_530d_kombi,privat,Angebot,1699,test,kombi,1998,manuell,0,5er,150000,7,diesel,bmw,,3/16/2016 0:00,0,51145,4/6/2016 17:46
3/31/2016 7:57,Mercedes_A_150,privat,Angebot,4400,test,,2017,manuell,95,a_klasse,125000,0,benzin,mercedes_benz,nein,3/31/2016 0:00,0,42489,4/6/2016 2:17
3/23/2016 13:45,Volkswagen_Golf_2,privat,Angebot,950,test,limousine,1991,manuell,90,golf,150000,6,benzin,volkswagen,nein,3/23/2016 0:00,0,94121,3/26/2016 6:16
3/6/2016 19:48,Volkswagen_Polo_45,privat,Angebot,500,control,kleinwagen,1996,manuell,45,polo,150000,1,benzin,volkswagen,nein,3/6/2016 0:00,0,19303,3/12/2016 14:17
4/4/2016 14:58,Volkswagen_Passat_Variant_1.6,privat,Angebot,800,test,kombi,1998,manuell,101,passat,150000,3,benzin,volkswagen,nein,4/4/2016 0:00,0,8309,4/6/2016 17:15
3/29/2016 21:51,Nissan_Terrano_II_2.4,privat,Angebot,1250,test,suv,1998,manuell,116,andere,125000,7,benzin,nissan,nein,3/29/2016 0:00,0,63607,4/6/2016 8:45
3/14/2016 7:00,Mercedes_Benz_E_220_T_CDI_TÜV_neu,privat,Angebot,2700,control,,2018,automatik,0,e_klasse,150000,8,diesel,mercedes_benz,,3/14/2016 0:00,0,9113,3/26/2016 1:15
3/22/2016 12:57,Toyota_Avensis_1.8_VVT_i_Combi_Hagelschaden,privat,Angebot,3250,control,kombi,2006,manuell,129,avensis,125000,4,benzin,toyota,nein,3/22/2016 0:00,0,82494,3/22/2016 12:57
3/26/2016 16:39,Viano___Vito___chekheft___diesel___gepflegt,privat,Angebot,13500,control,bus,2007,automatik,204,viano,150000,6,diesel,mercedes_benz,nein,3/26/2016 0:00,0,3253,3/29/2016 18:47
3/15/2016 9:55,BMW_323i,privat,Angebot,4999,control,limousine,1999,manuell,170,3er,150000,10,benzin,bmw,nein,3/15/2016 0:00,0,80995,4/5/2016 18:44
3/14/2016 22:57,Volkswagen_Tiguan_Sport_&_Style_/_8_fach_bereift_/_Panorama,privat,Angebot,18300,control,suv,2013,manuell,122,tiguan,40000,1,benzin,volkswagen,nein,3/14/2016 0:00,0,92685,4/7/2016 5:46
3/14/2016 18:40,Schrott_Volvo_abzugeben,privat,Angebot,0,test,,2000,,0,,150000,0,,volvo,,3/14/2016 0:00,0,25524,3/14/2016 18:40
4/1/2016 9:37,VW_Golf_4_1_4l_2001_vollfahrbereit_mit_TÜV,privat,Angebot,1000,test,kleinwagen,2001,manuell,75,golf,150000,1,benzin,volkswagen,nein,4/1/2016 0:00,0,31061,4/7/2016 6:46
3/25/2016 22:53,Tausch_Toyota_Verso_7_sitze_gegen_530d__oder_535d,privat,Angebot,0,control,,2005,manuell,136,,100000,10,,toyota,,3/25/2016 0:00,0,86163,3/26/2016 7:44
3/10/2016 15:55,Mercedes_Benz_SL_280,privat,Angebot,36500,test,cabrio,1981,manuell,185,sl,150000,6,benzin,mercedes_benz,nein,3/10/2016 0:00,0,63897,4/5/2016 14:45
3/22/2016 11:52,Opel_Corsa_C_1_2_in_Top_Zustand,privat,Angebot,2700,control,kleinwagen,2003,manuell,75,corsa,125000,2,benzin,opel,nein,3/22/2016 0:00,0,34369,4/6/2016 0:46
4/2/2016 21:43,Skoda_Roomster_1.2_12V_HTP_Style,privat,Angebot,4990,test,bus,2007,manuell,69,roomster,60000,10,benzin,skoda,nein,4/2/2016 0:00,0,52080,4/2/2016 21:43
3/27/2016 15:57,Fuer_Bastler_oder_zum_Ausrotten,privat,Angebot,150,control,,2016,manuell,50,polo,150000,0,,volkswagen,ja,3/27/2016 0:00,0,26603,4/5/2016 11:47
3/21/2016 13:43,BMW_325_Ci_m__packet_lpg_prins,privat,Angebot,6800,test,cabrio,2001,manuell,192,3er,150000,3,lpg,bmw,nein,3/21/2016 0:00,0,53111,3/21/2016 13:43
3/19/2016 19:46,Audi_S5_Exclusive___TipTronic_4.2L_V8_Quattro_Coupe_+,privat,Angebot,30900,control,coupe,2011,automatik,354,a5,60000,11,benzin,audi,nein,3/19/2016 0:00,0,30159,4/7/2016 7:17
3/19/2016 21:55,Renault_Clio_1.2_16V_75_Dynamique,privat,Angebot,2999,control,kleinwagen,2009,manuell,75,clio,80000,8,benzin,renault,nein,3/19/2016 0:00,0,51143,3/22/2016 5:45
3/31/2016 22:58,Fast_Jang_Timer_sucht_Übernehmer_!!,privat,Angebot,1500,test,limousine,1991,manuell,97,andere,150000,6,benzin,mercedes_benz,nein,3/31/2016 0:00,0,41836,4/1/2016 2:41
3/7/2016 7:55,BMW_330_D__M_packet_2_TÜV_noch_15_Monate,privat,Angebot,4600,test,,2017,automatik,184,3er,150000,5,,bmw,,3/7/2016 0:00,0,57334,3/11/2016 0:17
3/7/2016 18:39,Mercedes_Benz_SL_380,privat,Angebot,6500,control,cabrio,1981,automatik,204,sl,150000,3,benzin,mercedes_benz,ja,3/7/2016 0:00,0,13125,3/9/2016 7:46
3/22/2016 12:52,Audi_Q5_3.0_TDI_quattro_S_tronic,privat,Angebot,28900,control,limousine,2010,automatik,239,q5,125000,10,diesel,audi,nein,3/22/2016 0:00,0,89180,4/6/2016 1:44
3/24/2016 19:54,Peugeot_206_135_Sport_S16,privat,Angebot,1900,control,kleinwagen,2004,manuell,136,2_reihe,150000,6,benzin,peugeot,nein,3/24/2016 0:00,0,24536,4/5/2016 12:18
3/27/2016 10:52,Volkswagen_Kaefer___Speedster___Dannert_Umbau,privat,Angebot,4900,control,cabrio,1973,manuell,44,kaefer,90000,4,benzin,volkswagen,nein,3/27/2016 0:00,0,16567,4/7/2016 6:44
4/4/2016 11:06,Audi_A3_2.0_TDI_Sportback_DPF_Ambition,privat,Angebot,10490,control,kombi,2010,manuell,140,a3,150000,12,diesel,audi,nein,4/4/2016 0:00,0,65343,4/5/2016 12:13
3/8/2016 16:53,Audi_A4_allroad_quattro_3.0_TDI_DPF_S_tronic,privat,Angebot,28499,test,kombi,2011,automatik,239,a4,90000,9,diesel,audi,nein,3/8/2016 0:00,0,4416,3/11/2016 11:46
3/12/2016 10:56,Suzuki_Ignis_Compact_Special1_3,privat,Angebot,2100,control,kleinwagen,2004,manuell,83,andere,150000,2,benzin,suzuki,,3/12/2016 0:00,0,50169,4/6/2016 3:46
3/6/2016 21:36,VW_Passat_3BG_mit_LPG_Anlage,privat,Angebot,3999,control,limousine,2003,manuell,102,passat,150000,4,lpg,volkswagen,nein,3/6/2016 0:00,0,27711,4/7/2016 2:44
3/15/2016 17:43,Top_zustand,privat,Angebot,2600,control,,2005,,0,,125000,0,,chevrolet,,3/15/2016 0:00,0,94315,4/6/2016 14:45
3/30/2016 19:58,Peugeot_206,privat,Angebot,1350,test,kleinwagen,2001,manuell,60,2_reihe,150000,11,benzin,peugeot,nein,3/30/2016 0:00,0,30419,4/7/2016 11:45
3/5/2016 15:52,Mazda_626_1.9i_LX,privat,Angebot,600,control,limousine,1994,manuell,105,6_reihe,150000,4,benzin,mazda,nein,3/5/2016 0:00,0,30627,4/3/2016 17:45
3/18/2016 22:48,"Sehr_Gepflegter_Golf_IV_PACIFIC_1._Hand_101_PS_""Gruene_Plakette""",privat,Angebot,4550,test,,2016,manuell,101,golf,150000,8,diesel,volkswagen,nein,3/18/2016 0:00,0,52062,3/25/2016 3:47
3/7/2016 23:37,Opel_Corsa_1.3_CDTI,privat,Angebot,800,test,kleinwagen,2005,manuell,70,corsa,150000,12,diesel,opel,ja,3/7/2016 0:00,0,34414,3/27/2016 10:46
3/5/2016 14:29,Opel_Insignia_Sportstourer,privat,Angebot,11500,test,kombi,2015,automatik,160,insignia,150000,5,diesel,opel,nein,3/5/2016 0:00,0,57632,3/5/2016 16:42
3/9/2016 9:36,Mercedes_Benz_Vito_112_CDI_8_Sitze_Standheizung_Tempomat,privat,Angebot,5000,test,bus,2000,manuell,122,vito,150000,9,diesel,mercedes_benz,nein,3/9/2016 0:00,0,9599,4/7/2016 9:16
3/20/2016 13:56,Opel_Corsa_1.3_CDTI_Style,privat,Angebot,2400,test,kleinwagen,2004,manuell,69,corsa,150000,10,diesel,opel,nein,3/20/2016 0:00,0,96271,3/28/2016 12:47
3/14/2016 12:52,Hyundai_Santa_Fe,privat,Angebot,4800,test,suv,2004,manuell,145,santa,150000,11,benzin,hyundai,nein,3/14/2016 0:00,0,26188,4/5/2016 12:47
4/1/2016 23:52,Volkswagen_Fox_1.2_Tuev_NEU_8_fach_bereit_Klima_elekt_FH,privat,Angebot,3250,control,kleinwagen,2011,manuell,60,fox,100000,6,benzin,volkswagen,nein,4/1/2016 0:00,0,4758,4/6/2016 3:17
3/16/2016 7:53,VW_GOLF_2_zum_Wiederaufbau_oder_Schlachten,privat,Angebot,200,control,,1995,manuell,55,golf,150000,0,benzin,volkswagen,,3/16/2016 0:00,0,6842,4/6/2016 2:44
3/26/2016 8:53,Audi_A3_2.0_TDI_Sportback_DPF_quattro_S_line_Spor...,privat,Angebot,11800,test,kombi,2006,manuell,170,a3,150000,7,diesel,audi,nein,3/26/2016 0:00,0,82541,4/5/2016 21:17
3/31/2016 14:52,Touran_2.0_TDI_Highline,privat,Angebot,2800,control,kombi,2005,,0,touran,150000,11,diesel,volkswagen,nein,3/31/2016 0:00,0,39167,3/31/2016 14:52
3/7/2016 11:38,Mercedes_Benz_E_220_T_CDI,privat,Angebot,3500,test,kombi,2000,automatik,143,e_klasse,150000,2,diesel,mercedes_benz,nein,3/7/2016 0:00,0,38518,4/7/2016 6:17
3/21/2016 10:52,Trabant_zu_verkaufen,privat,Angebot,50,test,,1985,,0,,150000,11,,trabant,,3/21/2016 0:00,0,69120,3/22/2016 14:50
3/21/2016 0:50,Mercedes_Benz_C_200_CDI_DPF_BlueEFFICIENCY_Elegance,privat,Angebot,9499,test,limousine,2008,manuell,136,c_klasse,150000,10,diesel,mercedes_benz,nein,3/20/2016 0:00,0,71540,4/5/2016 21:16
3/22/2016 18:48,Volkswagen_Passat_Variant_1.8_5V,privat,Angebot,3500,control,kombi,1998,manuell,125,passat,150000,3,benzin,volkswagen,nein,3/22/2016 0:00,0,78658,4/6/2016 11:16
4/1/2016 8:37,Volkswagen_Lupo,privat,Angebot,1999,test,kleinwagen,2002,manuell,60,lupo,100000,4,benzin,volkswagen,nein,4/1/2016 0:00,0,32549,4/7/2016 6:17
4/5/2016 11:57,BMW_520i_touring_TÜV_Neu,privat,Angebot,1500,test,kombi,1998,manuell,150,5er,150000,4,benzin,bmw,nein,4/5/2016 0:00,0,38239,4/5/2016 12:44
3/28/2016 19:54,Mercedes_Benz_C180,privat,Angebot,400,control,limousine,1995,automatik,85,c_klasse,125000,9,benzin,mercedes_benz,ja,3/28/2016 0:00,0,32547,3/28/2016 19:54
3/11/2016 18:44,Volkswagen_Touran_1.6_TDI_DPF_Comfortline,privat,Angebot,12950,test,bus,2011,manuell,105,touran,100000,5,diesel,volkswagen,nein,3/11/2016 0:00,0,66386,4/1/2016 22:44
3/19/2016 14:36,Getz_Schnaeppchen_2150€_TÜV_08/2017,privat,Angebot,2150,test,kleinwagen,2008,manuell,64,getz,100000,0,benzin,hyundai,nein,3/19/2016 0:00,0,71254,3/21/2016 8:59
3/8/2016 7:56,Audi_TT_1_8T_Klima_Leder_Bose_kompl._repariert_bitte_lesen_!!!,privat,Angebot,4999,test,coupe,1999,manuell,180,tt,150000,1,benzin,audi,nein,3/8/2016 0:00,0,12307,4/6/2016 8:46
3/16/2016 7:55,Mercedes_benz_c_200_vollausstattung_2_Hand,privat,Angebot,5200,control,kombi,2001,automatik,163,c_klasse,125000,3,benzin,mercedes_benz,nein,3/16/2016 0:00,0,14772,3/17/2016 7:47
3/23/2016 0:55,Mini_cooper_s,privat,Angebot,8200,test,kleinwagen,2006,manuell,0,cooper,90000,4,benzin,mini,nein,3/22/2016 0:00,0,81667,4/7/2016 5:45
3/21/2016 12:48,Saab_9_5_Troll_Hirsch_2.3t_Aero,privat,Angebot,0,control,limousine,1998,automatik,230,,150000,10,benzin,saab,,3/21/2016 0:00,0,71691,3/22/2016 17:15
3/15/2016 1:01,Seat__leon_cupra_r_auch_tausch,privat,Angebot,9099,test,limousine,2004,manuell,280,leon,125000,8,benzin,seat,nein,3/15/2016 0:00,0,89269,4/5/2016 15:15
3/21/2016 11:56,Mini_Cooper_Chili_Panorama_Teilleder_Flame_Spoke_Modell_2007,privat,Angebot,8200,control,kleinwagen,2006,manuell,122,cooper,90000,12,benzin,mini,nein,3/21/2016 0:00,0,41466,3/23/2016 23:46
3/30/2016 0:57,BMW_328i,privat,Angebot,2000,test,coupe,1995,manuell,193,3er,150000,5,benzin,bmw,ja,3/29/2016 0:00,0,44135,4/6/2016 21:47
3/8/2016 14:56,Volkswagen_Golf_III,privat,Angebot,750,test,kleinwagen,1997,manuell,75,golf,150000,1,benzin,volkswagen,nein,3/8/2016 0:00,0,16909,4/6/2016 6:46
3/16/2016 19:25,Auto_shon_TÜV_mit_04_2017,privat,Angebot,2099,control,,2017,,184,andere,150000,0,,bmw,,3/16/2016 0:00,0,63069,4/5/2016 22:17
3/14/2016 21:37,Opel_Corsa_SWING___JOY_Benziner_mit_Erdgas_Anlage,privat,Angebot,150,test,,2016,manuell,0,corsa,150000,5,,opel,ja,3/14/2016 0:00,0,39118,3/19/2016 11:15
3/7/2016 17:53,Volkswagen_Lupo,privat,Angebot,1190,test,kleinwagen,2001,manuell,60,lupo,125000,11,benzin,volkswagen,nein,3/7/2016 0:00,0,23683,3/7/2016 17:53
3/31/2016 23:41,Opel_Zafira_1.6_Comfort,privat,Angebot,1200,control,bus,2000,manuell,101,zafira,150000,3,benzin,opel,nein,3/31/2016 0:00,0,98553,3/31/2016 23:41
3/10/2016 20:47,Mazda_626_2.0_Touring_Edition,privat,Angebot,3000,test,limousine,2002,manuell,116,6_reihe,90000,6,benzin,mazda,nein,3/10/2016 0:00,0,22955,4/6/2016 8:15
3/28/2016 21:47,Fiat_Punto_mit_neuen_TÜV_bis_Maerz_2018,privat,Angebot,1150,control,kleinwagen,2001,manuell,60,punto,150000,7,benzin,fiat,nein,3/28/2016 0:00,0,49610,3/28/2016 21:47
3/5/2016 22:37,BMW_530d_Aut.,privat,Angebot,13980,control,limousine,2006,automatik,231,5er,150000,6,diesel,bmw,nein,3/5/2016 0:00,0,47807,3/6/2016 3:42
3/30/2016 2:37,Ford_C_Max_2.0Tdci_Ghia_Vollausstattung,privat,Angebot,6499,test,bus,2006,manuell,136,c_max,150000,1,diesel,ford,nein,3/29/2016 0:00,0,59229,4/6/2016 22:45
3/23/2016 3:02,Peugeot_407___2.0_HDI,privat,Angebot,3499,test,limousine,2004,automatik,140,4_reihe,30000,10,,peugeot,ja,3/23/2016 0:00,0,50739,4/7/2016 7:44
3/21/2016 10:50,E_280_T_CDI_Avantgarde_DPF___AHK__Klima__Airmatic__Volleder__Alu,privat,Angebot,8850,test,kombi,2005,automatik,190,e_klasse,150000,8,diesel,mercedes_benz,nein,3/21/2016 0:00,0,64347,4/2/2016 6:18
3/20/2016 16:44,VW_Sharan_Family_1.9_TDI,privat,Angebot,4000,test,bus,2001,manuell,115,sharan,150000,0,diesel,volkswagen,nein,3/20/2016 0:00,0,26603,3/27/2016 4:44
3/27/2016 11:37,Bmw_e39_523i_5er_tausch_e38_7er_tauschen,privat,Angebot,0,test,limousine,1996,manuell,170,5er,150000,0,benzin,bmw,nein,3/27/2016 0:00,0,48529,3/27/2016 11:37
4/1/2016 18:53,A4_S_LINE__XENON_NAVI,privat,Angebot,3200,control,kleinwagen,2005,,0,a4,150000,0,diesel,audi,,4/1/2016 0:00,0,60314,4/1/2016 18:53
3/14/2016 17:50,Ford_Tourneo_Connect_TDCi__DPF_gruene_Plakette_KLIMA___AHK,privat,Angebot,1990,test,bus,2003,manuell,90,andere,150000,10,diesel,ford,nein,3/1/2016 0:00,0,82467,3/21/2016 10:45
3/17/2016 12:47,Polo_6n_Teilespender,privat,Angebot,150,test,kleinwagen,1996,manuell,0,polo,150000,0,,volkswagen,,3/17/2016 0:00,0,27305,3/22/2016 20:52
3/23/2016 0:57,VW_Golf_VI_Trendline_2.0_TDI,privat,Angebot,7199,test,limousine,2009,manuell,140,golf,150000,2,diesel,volkswagen,nein,3/23/2016 0:00,0,30655,4/7/2016 7:15
3/29/2016 18:48,Audi_A5_3.0_TDI_Sportback,privat,Angebot,16299,control,limousine,2010,automatik,239,a5,150000,6,diesel,audi,,3/29/2016 0:00,0,82278,4/6/2016 4:45
3/21/2016 15:59,BMW_316ti_Compact,privat,Angebot,1999,control,coupe,2001,manuell,116,3er,150000,8,benzin,bmw,nein,3/21/2016 0:00,0,44359,3/24/2016 5:15
3/22/2016 14:47,BMW_E36_316i_Compact_1_9,privat,Angebot,1500,control,,2018,manuell,0,3er,150000,0,benzin,bmw,,3/22/2016 0:00,0,66629,4/2/2016 6:15
3/10/2016 18:45,Peugeot_206cc_Quiksilver_BJ_2005_95.000_km,privat,Angebot,3800,test,cabrio,2005,manuell,109,,100000,12,benzin,peugeot,,3/10/2016 0:00,0,46049,4/5/2016 23:44
3/26/2016 10:36,Kia_Sportage_2.0_CRDi_2WD_EX,privat,Angebot,9990,test,suv,2010,manuell,150,sportage,100000,10,diesel,kia,nein,3/26/2016 0:00,0,27729,4/5/2016 23:15
3/12/2016 11:55,Audi_A4_Avant_2.7_TDI_DPF_S_line_Sportpaket__plus_,privat,Angebot,13800,test,kombi,2008,manuell,190,a4,150000,10,diesel,audi,nein,3/12/2016 0:00,0,54317,4/6/2016 5:45
3/20/2016 2:36,BMW_3er_Auto_grau_Matt,privat,Angebot,0,control,limousine,1997,manuell,0,3er,150000,0,benzin,bmw,,3/20/2016 0:00,0,10319,4/6/2016 4:44
3/29/2016 20:55,Renault_Twingo_1.2_16V_Aut.,privat,Angebot,2150,test,kleinwagen,2003,automatik,75,twingo,150000,6,benzin,renault,nein,3/29/2016 0:00,0,24601,4/6/2016 7:17
4/2/2016 19:36,Volkswagen_Caddy_TDI_9K9AN6,privat,Angebot,2500,control,bus,1998,manuell,90,caddy,150000,10,diesel,volkswagen,nein,4/2/2016 0:00,0,53498,4/6/2016 19:44
3/9/2016 12:49,BMW_320d_DPF_Touring_/_Vollausstattung_/_TOP,privat,Angebot,15750,control,kombi,2011,manuell,184,3er,125000,4,diesel,bmw,nein,3/9/2016 0:00,0,92260,4/5/2016 23:45
3/28/2016 19:57,Golf_3_Variant_101Ps_tiefer_mit_Anhaengerkupplung,privat,Angebot,990,control,kombi,1997,manuell,101,golf,150000,7,benzin,volkswagen,,3/28/2016 0:00,0,84364,4/7/2016 2:47
3/17/2016 19:51,Golf_4_1_4_Maschine,privat,Angebot,700,control,kleinwagen,2001,manuell,75,golf,150000,1,benzin,volkswagen,,3/17/2016 0:00,0,22047,3/17/2016 19:51
4/1/2016 13:42,Mercedes_Benz_C_180_T,privat,Angebot,750,test,kombi,1997,manuell,122,c_klasse,150000,7,benzin,mercedes_benz,nein,4/1/2016 0:00,0,17039,4/3/2016 9:18
3/8/2016 7:54,Fiat_500_Panoramadach_101_PS,privat,Angebot,8500,test,,2017,manuell,0,500,60000,9,benzin,fiat,,3/8/2016 0:00,0,85452,3/8/2016 22:17
4/5/2016 0:58,VW_Golf_VI_1.2_TSI,privat,Angebot,12000,control,,2016,manuell,105,golf,70000,6,,volkswagen,nein,4/4/2016 0:00,0,64823,4/7/2016 11:15
3/14/2016 8:51,Audi_A8/S8_3.7_quattro_Automatikgetriebe_/_Zahnriemen,privat,Angebot,11800,test,limousine,2001,automatik,260,a8,150000,9,benzin,audi,nein,3/14/2016 0:00,0,25926,4/7/2016 8:16
3/5/2016 15:41,Volkswagen_Multivan_T4_2_4_L_Diesel_Camper_Drehsitz_Bett,privat,Angebot,2700,control,bus,1992,manuell,60,transporter,150000,7,diesel,volkswagen,nein,3/5/2016 0:00,0,22301,3/10/2016 12:45
3/23/2016 10:41,Opel_Corsa_1.3_CDTI_5Tuerer__Klimaanlage,privat,Angebot,1650,control,kleinwagen,2006,manuell,69,corsa,150000,4,diesel,opel,nein,3/23/2016 0:00,0,42853,3/30/2016 18:47
3/8/2016 21:37,VW_Golf_3_1_6l_Tuev/NEU!!!_5_Tuerig_Servo_SSD_WR,privat,Angebot,999,control,kleinwagen,1997,manuell,75,golf,150000,12,benzin,volkswagen,nein,3/8/2016 0:00,0,49163,3/11/2016 19:48
3/24/2016 9:51,Mercedes_Benz_GLK_320_CDI_DPF_4Matic_7G_TRONIC,privat,Angebot,21500,control,suv,2009,automatik,224,glk,90000,8,diesel,mercedes_benz,nein,3/24/2016 0:00,0,71691,4/2/2016 22:45
3/17/2016 11:49,BMW_E_46_Caprio_2_5_ci,privat,Angebot,3800,control,cabrio,2001,manuell,0,3er,150000,3,benzin,bmw,nein,3/17/2016 0:00,0,84489,3/19/2016 11:45
4/4/2016 19:50,BMW_318i_Bastler_E46,privat,Angebot,800,test,limousine,1998,manuell,109,3er,150000,3,benzin,bmw,,4/4/2016 0:00,0,25337,4/4/2016 19:50
3/31/2016 23:54,Audi_A4_2.7_TDI_DPF_multitronic,privat,Angebot,11900,control,limousine,2007,automatik,179,a4,150000,7,diesel,audi,nein,3/31/2016 0:00,0,83700,4/7/2016 4:16
3/9/2016 14:52,VW_Golf_1_6,privat,Angebot,1500,test,kleinwagen,1996,,0,golf,80000,2,benzin,volkswagen,,3/9/2016 0:00,0,7987,3/17/2016 14:17
3/21/2016 14:41,Opel_combo_1.7_D,privat,Angebot,450,control,andere,1996,manuell,0,combo,150000,0,diesel,opel,,3/21/2016 0:00,0,63594,3/21/2016 14:41
3/15/2016 10:58,Bastlerfahrzeug_mit_Gasanlage_zu_verkaufen,privat,Angebot,1100,control,kombi,1998,manuell,120,laguna,150000,0,,renault,ja,3/15/2016 0:00,0,34519,3/22/2016 10:17
3/27/2016 11:46,Dodge_Caliber_2.0l_Sxt_cvt___Unfall___teilespender___ami___us_car,privat,Angebot,2100,test,suv,2009,automatik,156,andere,90000,6,benzin,chrysler,ja,3/27/2016 0:00,0,8118,4/1/2016 10:44
4/3/2016 12:40,MINI_Mini_Cooper,privat,Angebot,5350,control,kleinwagen,2003,manuell,116,cooper,150000,2,benzin,mini,nein,4/3/2016 0:00,0,82054,4/7/2016 14:57
3/20/2016 11:56,320_Alpinweiss_Kohlenstoff,privat,Angebot,6000,test,limousine,2009,automatik,177,3er,125000,6,diesel,bmw,nein,3/20/2016 0:00,0,47441,3/20/2016 11:56
4/4/2016 14:53,VW_Lupo_Tuev/Asu_neu,privat,Angebot,1899,test,kleinwagen,1999,manuell,0,lupo,90000,7,,volkswagen,nein,4/4/2016 0:00,0,17506,4/6/2016 16:17
3/16/2016 19:50,Chrysler_pt_cruiser_2.2_diesel_tausch_moeglich,privat,Angebot,2000,test,kombi,2003,manuell,130,ptcruiser,150000,12,diesel,chrysler,,3/16/2016 0:00,0,78661,3/17/2016 18:44
3/6/2016 12:38,Mercedes_Benz_C_63_AMG,privat,Angebot,41900,test,limousine,2012,automatik,457,c_klasse,60000,7,benzin,mercedes_benz,nein,3/6/2016 0:00,0,67657,3/21/2016 11:46
3/7/2016 12:48,Mercedes_CLK_230_Automatik,privat,Angebot,5990,test,coupe,2002,automatik,197,clk,150000,5,benzin,mercedes_benz,nein,3/7/2016 0:00,0,9114,3/16/2016 5:48
4/5/2016 6:36,VW_Polo_Classis,privat,Angebot,0,test,limousine,1998,manuell,75,polo,150000,0,benzin,volkswagen,ja,4/5/2016 0:00,0,68766,4/7/2016 10:44
3/22/2016 21:50,Audi_A3_2.0_TDI_Sportback_Ambiente,privat,Angebot,4499,control,limousine,2005,manuell,140,a3,150000,11,diesel,audi,nein,3/22/2016 0:00,0,52066,4/6/2016 17:15
3/12/2016 17:50,Preis_nur_bis_morgen_14Uhr:_Schoener_Polo_HU/AU_02/2018,privat,Angebot,1600,test,kleinwagen,2002,manuell,64,,150000,2,benzin,volkswagen,nein,3/12/2016 0:00,0,4552,3/12/2016 17:50
